(11,27,92,9203,6,180,0,0,9367,0,0,0),
(11,27,94,0,6,0,0,0,0,0,0,0),
(11,27,94,0,6,180,0,0,0,0,291,0),
(11,27,94,9403,6,0,0,0,0,0,0,0),
(11,27,94,9501,6,0,0,0,0,0,0,0),
(11,27,94,9501,6,0,0,0,0,6753,0,0),
(11,27,94,9501,6,0,0,0,9291,0,0,0),
(11,27,96,9601,6,0,0,0,0,0,0,0),
(11,27,96,9602,6,0,0,0,6466,0,0,0),
(11,27,97,9701,6,0,3,0,0,0,0,0),
(11,27,97,9701,6,0,0,0,3466,0,0,0),
(11,27,0,0,6,180,0,0,0,0,2583,0),
(11,27,0,0,6,180,0,0,0,0,288,634),
(11,27,0,0,6,180,0,0,0,0,832,0),
(11,27,0,0,6,0,9,0,0,0,0,0),
(12,27,94,9501,0,0,3,0,0,0,0,0),
(12,27,97,9701,0,0,3,0,0,0,0,0),
(12,27,91,9103,0,0,3,0,6958,0,0,0),
(12,27,89,8901,0,0,3,0,0,0,0,0),
(12,27,618,8903,0,0,3,0,3457,0,0,0),
(12,27,90,9001,1,0,3,0,0,0,0,0),
(12,27,89,8901,9,370,3,0,0,0,0,0),
(12,27,97,9701,9,370,3,0,0,0,0,0),
(12,27,90,9001,0,0,3,0,0,0,0,0),
(12,27,89,8902,0,0,3,0,3475,0,0,0),
(12,27,89,8901,3,310,3,0,9310,0,0,0),
(12,27,89,8906,0,0,3,0,0,0,0,0),
(12,27,613,8703,3,310,3,0,3501,0,0,0),
(12,27,85,8502,0,0,3,0,7007,0,0,0),
(12,27,91,0,9,370,3,0,0,0,0,0),
(12,27,94,9501,0,0,3,0,0,9675,0,0),
(12,27,611,61101,0,0,3,0,0,0,0,0),
(12,27,84,0,2,30,3,0,0,0,0,0),
(12,27,86,61002,0,0,3,0,6884,0,0,0),
(12,27,89,8905,0,0,3,0,0,0,0,0),
(12,27,90,9001,6,0,3,0,0,0,0,0),
(12,27,94,0,19,170,3,0,0,0,0,0),
(12,27,94,9501,2,30,3,0,0,0,0,0),
(12,27,94,9501,0,0,3,0,9291,0,0,0),
(12,27,97,9701,6,0,3,0,0,0,0,0),
(12,27,97,9701,0,0,3,0,0,6733,0,0),
(12,27,97,9701,2,45,3,0,3467,0,0,0),
(12,27,0,0,11,0,3,0,0,0,0,0),
(12,27,0,0,2,0,3,0,0,0,0,0),
(12,27,85,60906,9,0,3,0,0,12881,0,0),
(12,27,85,60906,0,0,3,0,0,12881,0,0),
(12,27,86,61006,0,0,3,0,6474,0,0,0),
(12,27,88,0,1,410,3,0,0,0,0,0),
(12,27,88,8801,0,0,3,0,3121,0,0,0),
(12,27,89,8901,3,310,3,0,0,0,0,0),
(12,27,90,61903,0,0,3,0,0,6664,0,0),
(12,27,91,9102,9,370,3,0,0,0,0,0),
(12,27,94,0,0,0,3,0,0,0,0,0),
(12,27,94,9501,2,40,3,0,0,0,0,0),
(12,27,94,9501,13,120,3,0,0,9675,0,0),
(12,27,97,0,0,0,3,0,0,0,0,0),
(12,27,0,0,5,290,3,0,0,0,0,0),
(12,27,0,0,7,270,3,0,0,0,0,0),
(12,27,0,0,9,164,3,0,0,0,0,0),
(12,27,611,61103,0,0,3,0,0,0,0,0),
(12,27,613,61303,0,0,3,0,0,6917,0,0),
(12,27,84,0,3,52,3,0,0,0,0,0),
(12,27,84,0,0,0,3,0,0,0,0,0),
(12,27,85,0,0,0,3,0,0,0,0,0),
(12,27,85,8501,9,370,3,0,7020,0,0,0),
(12,27,86,8604,0,0,3,0,0,0,0,0),
(12,27,87,8701,0,0,3,0,6826,0,0,0),
(12,27,87,8701,0,0,3,0,6833,0,0,0),
(12,27,87,8702,12,80,3,0,6770,0,0,0),
(12,27,88,8804,0,0,3,0,0,0,0,0),
(12,27,89,0,3,320,3,0,0,0,0,0),
(12,27,89,8901,14,125,3,0,0,0,0,0),
(12,27,89,8901,17,23,3,0,0,0,0,0),
(12,27,89,8901,0,0,3,0,0,12503,0,0),
(12,27,89,8901,7,270,3,0,0,12878,0,0),
(12,27,89,8901,0,0,3,0,0,6677,0,0),
(12,27,89,8901,1,415,3,0,9310,0,0,0),
(12,27,89,8902,3,310,3,0,0,0,0,0),
(12,27,89,8905,0,0,3,0,9308,0,0,0),
(12,27,90,0,0,0,3,0,0,0,0,0),
(12,27,90,61903,9,0,3,0,0,6664,0,0),
(12,27,91,0,12,61,3,0,0,0,0,0),
(12,27,91,9101,1,0,3,0,0,12904,0,0),
(12,27,91,9103,6,0,3,0,6958,0,0,0),
(12,27,0,0,0,0,9,3,0,0,0,0),
(13,27,89,8901,9,370,12,0,0,0,0,0),
(13,27,94,9402,9,370,0,0,0,0,0,0),
(13,27,87,0,9,370,0,0,0,0,0,0),
(13,27,86,8604,9,370,0,0,0,0,0,0),
(13,27,89,8905,9,370,0,0,0,0,0,0),
(13,27,96,9603,9,370,0,0,0,0,0,0),
(13,27,89,8901,9,370,42,0,0,0,0,0),
(13,27,89,8901,9,370,0,0,0,0,0,0),
(13,27,91,9103,9,370,0,0,0,0,0,0),
(13,27,96,9601,9,370,0,0,9314,0,0,0),
(13,27,91,9102,9,370,0,0,0,0,0,0),
(13,27,85,8404,9,370,0,0,7041,0,0,0),
(13,27,613,8703,9,370,0,0,0,0,0,0),
(13,27,84,8401,9,370,0,0,0,0,0,0),
(13,27,92,9202,9,370,0,0,3474,0,0,0),
(13,27,94,9401,9,370,0,0,0,0,0,0),
(13,27,618,8903,9,370,0,0,3457,0,0,0),
(13,27,85,0,9,370,0,0,0,0,0,0),
(13,27,94,9401,9,370,0,0,9330,0,0,0),
(13,27,97,9701,9,370,12,0,0,0,0,0),
(13,27,94,9501,9,370,0,0,0,9675,0,0),
(13,27,613,61303,9,370,0,0,0,0,0,0),
(13,27,627,62704,9,370,0,0,9294,0,0,0),
(13,27,89,8906,9,370,0,0,0,0,0,0),
(13,27,87,8701,9,370,0,0,9266,0,0,0),
(13,27,92,9203,9,370,0,0,9312,0,0,0),
(13,27,611,0,9,370,1,0,0,0,0,0),
(13,27,87,61203,9,370,0,0,9270,0,0,0),
(13,27,89,8901,9,370,0,0,9310,0,0,0),
(13,27,91,9103,9,370,0,0,6958,0,0,0),
(13,27,92,9202,9,370,0,0,0,0,0,0),
(13,27,89,8901,9,370,0,0,0,9671,0,0),
(13,27,89,8901,9,370,0,0,0,9674,0,0),
(13,27,86,61004,9,370,0,0,6888,0,0,0),
(13,27,96,9602,9,370,0,0,6466,0,0,0),
(13,27,613,61303,9,370,0,0,6781,0,0,0),
(13,27,94,9404,9,370,0,0,9355,0,0,0),
(13,27,89,8901,9,370,3,0,0,0,0,0),
(13,27,94,0,9,370,0,0,0,0,0,0),
(13,27,97,9701,9,370,3,0,0,0,0,0),
(13,27,88,8802,9,370,0,0,9284,0,0,0),
(13,27,96,9601,9,370,0,0,0,12616,0,0),
(13,27,613,0,9,370,0,0,0,0,0,0),
(13,27,86,0,9,370,0,0,0,0,0,0),
(13,27,89,8901,9,370,0,0,0,9676,0,0),
(13,27,0,0,9,370,0,0,0,0,0,0),
(13,27,616,61602,9,370,0,0,9683,0,0,0),
(13,27,85,8501,9,370,0,0,9421,0,0,0),
(13,27,88,8804,9,370,0,0,7014,0,0,0),
(13,27,90,61903,9,370,0,0,0,0,0,0),
(13,27,627,62702,9,370,1,0,0,0,0,0),
(13,27,86,61002,9,370,0,0,6881,0,0,0),
(13,27,86,61002,9,370,0,0,6884,0,0,0),
(13,27,86,8604,9,370,0,0,6647,0,0,0),
(13,27,89,8901,9,370,1,0,0,9672,0,0),
(13,27,91,0,9,370,3,0,0,0,0,0),
(13,27,94,0,9,370,1,0,0,0,0,0),
(13,27,627,62704,9,370,0,0,9294,0,0,0),
(13,27,85,60906,9,370,0,0,9409,0,0,0),
(13,27,86,61002,9,370,0,0,6885,0,0,0),
(13,27,86,61003,9,370,0,0,6891,0,0,0),
(13,27,87,8701,9,370,0,0,9267,0,0,0),
(13,27,88,8804,9,370,0,0,0,0,0,0),
(13,27,89,8901,9,370,0,0,0,0,0,0),
(13,27,90,9001,9,370,0,0,0,0,0,0),
(13,27,94,62304,9,370,0,0,9371,0,0,0),
(13,27,94,9402,9,370,0,0,0,0,0,0),
(13,27,94,9501,9,370,0,0,0,0,0,0),
(13,27,96,9601,9,370,0,0,9382,0,0,0),
(13,27,0,0,9,370,16,0,0,0,0,0),
(13,27,85,60906,9,370,0,0,3118,0,0,0),
(13,27,85,8403,9,370,0,0,0,0,0,0),
(13,27,85,8404,9,370,1,0,0,6798,0,0),
(13,27,85,8404,9,370,0,0,7041,0,0,0),
(13,27,86,61009,9,370,0,0,3411,0,0,0),
(13,27,90,61903,9,370,0,0,3464,0,0,0),
(13,27,90,9002,9,370,0,0,0,6661,0,0),
(13,27,92,9203,9,370,0,0,9367,0,0,0),
(13,27,94,9404,9,370,0,0,0,12685,0,0),
(13,27,94,9501,9,370,0,0,0,6753,0,0),
(13,27,96,9601,9,370,0,0,9315,0,0,0),
(13,27,616,61602,9,370,1,0,0,0,0,0),
(13,27,84,0,9,370,0,0,0,0,0,0),
(13,27,85,8403,9,370,0,0,9249,0,0,0),
(13,27,87,8701,9,370,0,0,3494,0,0,0),
(13,27,89,8901,9,370,1,0,0,6677,0,0),
(13,27,89,8905,9,370,0,0,9309,0,0,0),
(13,27,90,9002,9,370,0,0,9386,0,0,0),
(13,27,91,9102,9,370,3,0,0,0,0,0),
(13,27,91,9103,9,370,0,0,0,12750,0,0),
(13,27,91,9103,9,370,0,0,0,6671,0,0),
(13,27,91,9106,9,370,0,0,0,0,0,0),
(13,27,93,62203,9,370,0,0,9340,0,0,0),
(13,27,93,62204,9,370,0,0,3454,0,0,0),
(13,27,94,0,9,370,12,0,0,0,0,0),
(13,27,97,9701,9,370,0,0,9316,0,0,0),
(13,27,611,0,9,370,0,0,0,0,0,0),
(13,27,613,61303,9,370,0,0,3519,0,0,0),
(13,27,614,61401,9,370,0,0,6788,0,0,0),
(13,27,627,62704,9,370,0,0,0,6734,0,0),
(14,01,271,27101,5,290,0,0,99,0,0,0),
(14,01,271,27101,5,290,0,0,0,0,186,0),
(14,01,244,24401,5,290,0,0,0,0,0,0),
(14,01,244,24401,5,290,0,0,0,183,0,0),
(14,01,244,24401,5,290,0,0,0,178,0,0),
(14,01,244,24401,5,290,0,0,0,0,181,0),
(14,01,244,24401,5,290,0,0,0,183,0,0),
(14,01,244,24401,5,290,0,0,1,0,0,0),
(14,01,164,43804,5,290,0,0,0,11,0,0),
(14,01,164,43804,5,290,0,0,0,13,0,0),
(14,01,164,43804,5,290,0,0,0,20,0,0),
(14,01,164,0,5,290,0,0,0,0,0,0),
(14,01,164,0,5,290,0,0,0,0,777,0),
(14,01,164,0,5,290,0,0,0,0,182,0),
(14,01,164,43802,5,290,0,0,0,15,0,0),
(14,01,164,0,5,290,0,0,0,0,4974,0),
(14,01,164,0,5,290,0,0,0,0,3628,0),
(14,01,164,16401,5,290,0,0,0,0,0,0),
(14,01,164,0,5,290,0,0,0,0,191,686),
(14,01,164,43804,5,290,0,0,7228,0,0,0),
(14,01,164,0,5,290,0,0,0,0,187,0),
(14,01,164,0,5,290,0,0,0,0,191,779),
(14,01,164,0,5,290,0,0,0,0,4966,0),
(14,01,164,43802,5,290,0,0,7193,0,0,0),
(14,01,164,43804,5,290,0,0,0,11,0,0),
(14,13,1,103,5,290,0,0,0,0,0,0),
(14,13,1,103,5,290,0,0,0,0,181,0),
(14,13,1,103,5,290,0,0,0,0,3436,0),
(14,13,1,103,5,290,0,0,7619,0,0,0),
(14,13,1,103,5,290,0,0,0,0,182,0),
(14,13,1,103,5,290,0,0,0,0,185,0),
(14,13,5,501,5,290,0,0,0,0,0,0),
(14,13,5,501,5,290,0,0,0,0,5899,0),
(14,13,5,501,5,290,0,0,5987,0,0,0),
(14,13,5,501,5,290,0,0,0,0,186,0),
(14,13,5,501,5,290,0,0,0,0,182,0),
(14,13,5,501,5,290,0,0,0,2445,0,0),
(14,13,5,501,5,290,0,0,0,0,181,0),
(14,13,5,501,5,290,0,0,0,0,0,0),
(14,13,5,501,5,290,0,0,0,0,3436,0),
(14,13,5,501,5,290,0,0,0,0,5899,0),
